quizzes,solutions
000800017263000000008054900030079004014080072025003800000947205500100009600025400,459832617263791548178654923836279154914586372725413896381947265542168739697325481
082030069460000050900400001000050014130008620000607000590061700000000280600073095,782135469461789352953426871876352914135948627249617538598261743317594286624873195
187092000040705900300601020210000089009004036700028040900400068000006501003000000,187392654642785913395641827214563789859174236736928145921457368478236591563819472
000070040042603000067800005205400870030091006000502014008015007609008020000260903,583179642142653798967824135215436879834791256796582314328915467679348521451267983
804005230062090107000063980405009020200450600000028003009000700008307005500086000,894175236362894157751263984475639821283451679916728543139542768628317495547986312
900830007000050426120000900090020040074100035308076000060007152010680300500009000,946832517783951426125764983691523748274198635358476291869347152412685379537219864
020605047070038106000100290200000673389002000610450000003581060000007905408000000,821695347974238156536174298245819673389762514617453829793581462162347985458926731
740920086000050093502600400080090700270080051001402000009003002030000840005017600,743921586618754293592638417386195724274386951951472368869543172137269845425817639
020800300003000010009042605104050700095000048280960000000003456058090007401007090,526819374843675912719342685134258769695731248287964531972183456358496127461527893
040016200827050000006030090050872000400000016039000005008500630000009000075043001,943716258827954163516238497651872349482395716739461825198527634364189572275643981
850200000020001730006900408107000000004068009000003050270100080090057100301090006,853274691429681735716935428187529364534768219962413857275146983698357142341892576
500002003090007062040500008100700820706010094000803150008900000450021000069450070,571682943893147562642539718135794826786215394924863157218976435457321689369458271
700000000098040060200030085013609402000158607005003900002000000040586100530207009,751862394398745261264931785813679452429158637675423918182394576947586123536217849
060723009500400300290061780684070010000000695000130007000090520879000000025004006,468723159517489362293561784684975213731248695952136847146397528879652431325814976
008010007100050000052836040080160000406708200000000900005309604364002001907000508,698214357143957862752836149289165473436798215571423986815379624364582791927641538
305020980709040010000008063906504800400001070000700056810609200000085140027003000,365127984789346512241958763976534821452861379138792456814679235693285147527413698
009007000008406002500039800204090050000601700100840306430050001710002904086000030,629587413378416592541239867264793158853621749197845326432958671715362984986174235
900010000308200140000400028030006015780009630002300409005160007640035290000070000,924618753358297146176453928439726815781549632562381479295164387647835291813972564
002070050030004020700003401800000009307002016004685030209030070005090600180006204,642179358531864927798523461826317549357942816914685732269438175475291683183756294
300004600000701040085920100208000003100600075009483060004500902600300004701000080,317854629926731548485926137268175493143692875579483261834567912692318754751249386
000015047050970800002300000601004098309600005780000104400020000003108070200067503,936815247154972836872346951621754398349681725785239164417523689563198472298467513
200073940009000001004050060730500002000100090950008374580010000040000807100020530,215673948369482751874951263736549182428137695951268374583716429642395817197824536
007060030003800104840009020016500079009308056520000000050200060901040002600073400,197462538263857194845139627316524879479318256528796341754281963931645782682973415
630907005718620300040010200080500023000006709005004100003000608057400001400390000,632947815718625394549813267186579423324186759975234186293751648857462931461398572
074069500090510300003008016060007001400050032289400005600204700058000200000070080,174369528896512347523748916365827491417956832289431675631284759758193264942675183
001009200307008650940000003002500108030007960600000004408302000050406070073001080,581639247327148659946725813792564138834217965615893724468372591159486372273951486
